BUA87_RS29750	iJN1463.PP_2872	24.7	292	194	6	1	284	3	276	1.11e-11	63.9
BUA87_RS29750	STM_v1_0.STM1517	26.0	292	194	8	2	284	5	283	1.56e-11	63.5
BUA87_RS29750	iYL1228.KPN_01622	25.3	293	195	9	2	284	4	282	5.14e-11	62.0
BUA87_RS30770	iML1515.b1655	34.8	132	79	4	658	784	135	264	2.09e-14	73.9
BUA87_RS29470	iMM904.YLR308W	27.8	176	111	5	75	243	135	301	1.53e-09	57.0
BUA87_RS29470	iMM904.YLR307W	28.8	118	84	0	69	186	115	232	3.59e-09	55.8
BUA87_RS29485	iHN637.CLJU_RS11570	25.6	227	137	11	116	322	8	222	7.87e-04	40.4
BUA87_RS29490	iYO844.BSU01530	59.7	236	94	1	2	237	3	237	1.92e-95	278
BUA87_RS29510	iYS854.USA300HOU_RS12020	44.0	241	134	1	3	243	2	241	1.77e-65	204
BUA87_RS29510	iNF517.LLMG_RS02350	45.4	249	130	3	1	245	1	247	6.85e-62	194
BUA87_RS29515	iYS854.USA300HOU_RS12025	47.1	257	136	0	3	259	4	260	5.96e-79	239
BUA87_RS29515	iCN900.CD630_01020	48.3	238	122	1	1	238	2	238	3.66e-72	221
BUA87_RS29520	iCN900.CD630_01010	47.4	289	147	4	1	287	1	286	4.95e-85	256
BUA87_RS29520	iYS854.USA300HOU_RS12030	41.4	273	160	0	1	273	1	273	3.94e-81	246
BUA87_RS29525	iYS854.USA300HOU_RS12035	50.4	264	125	2	30	293	12	269	1.49e-86	259
BUA87_RS29525	iCN900.CD630_01000	46.9	273	143	1	26	296	5	277	5.50e-86	258
BUA87_RS29370	iYO844.BSU00090	79.3	487	101	0	1	487	1	487	8.73e-285	778
BUA87_RS29370	iYS854.USA300HOU_RS02065	73.0	489	129	2	1	487	1	488	4.83e-261	718
BUA87_RS29375	iJN1463.PP_4803	32.7	385	219	9	45	428	41	386	1.48e-40	148
BUA87_RS29375	iHN637.CLJU_RS05525	29.5	407	242	9	13	412	20	388	3.98e-40	147
BUA87_RS29375	iYS854.USA300HOU_RS03475	33.4	290	175	3	7	283	2	286	1.15e-36	139
BUA87_RS29375	iSbBS512_1146.SbBS512_E2506	31.0	420	243	10	22	438	20	395	6.51e-36	136
BUA87_RS29375	iSDY_1059.SDY_0841	31.2	420	242	10	22	438	20	395	6.51e-36	136
BUA87_RS29375	iML1515.b0839	31.0	420	243	10	22	438	20	395	8.99e-36	135
BUA87_RS29380	iYO844.BSU00110	86.6	291	39	0	5	295	4	294	2.04e-179	496
BUA87_RS29380	iYS854.USA300HOU_RS02730	77.3	295	67	0	1	295	1	295	1.25e-164	458
BUA87_RS29385	iYO844.BSU00120	66.8	196	65	0	1	196	1	196	3.61e-92	267
BUA87_RS29390	iHN637.CLJU_RS00085	67.2	427	136	2	1	424	1	426	4.38e-190	533
BUA87_RS29390	iAF987.Gmet_3528	63.0	419	153	2	1	419	1	417	1.06e-187	527
BUA87_RS29390	iCN900.CD630_00140	59.8	418	168	0	1	418	1	418	5.92e-180	508
BUA87_RS29390	iNF517.LLMG_RS03735	58.8	425	172	3	1	424	1	423	1.08e-170	484
BUA87_RS29405	iYS854.USA300HOU_RS02920	66.8	214	71	0	7	220	4	217	7.14e-109	311
BUA87_RS29405	iYO844.BSU00140	66.0	215	73	0	5	219	2	216	1.06e-107	308
BUA87_RS29410	iYO844.BSU00150	50.7	207	102	0	1	207	1	207	9.19e-73	219
BUA87_RS29415	iLJ478.TM0475	27.8	169	117	2	5	168	43	211	9.37e-15	68.9
BUA87_RS29415	iYL1228.KPN_00613	29.5	166	107	3	2	160	29	191	3.80e-13	65.5
BUA87_RS29420	iYO844.BSU00180	77.4	155	35	0	5	159	3	157	6.59e-84	243
BUA87_RS24230	iYO844.BSU06420	79.9	159	32	0	1	159	1	159	1.01e-86	250
BUA87_RS24235	iYO844.BSU06430	61.5	353	136	0	3	355	4	356	1.72e-153	437
BUA87_RS24240	iYO844.BSU06440	83.6	432	69	1	1	432	1	430	2.79e-265	724
BUA87_RS24245	iYO844.BSU06450	65.4	237	82	0	3	239	5	241	1.92e-113	324
BUA87_RS24250	iYO844.BSU06460	79.8	84	17	0	1	84	1	84	3.30e-42	132
BUA87_RS24255	iYO844.BSU06470	73.6	227	60	0	1	227	1	227	1.78e-128	361
BUA87_RS24260	iYO844.BSU06480	75.7	740	178	2	1	739	1	739	0.0	1143
BUA87_RS24265	iYO844.BSU06490	73.3	461	122	1	1	460	1	461	2.35e-247	682
BUA87_RS24265	iNF517.LLMG_RS04970	68.4	469	140	3	4	470	16	478	2.52e-232	645
BUA87_RS24270	iYO844.BSU06500	67.1	346	113	1	1	346	1	345	7.69e-168	471
BUA87_RS24275	iYO844.BSU06510	59.1	186	76	0	1	186	1	186	8.15e-79	233
BUA87_RS24280	iYO844.BSU06520	76.4	509	120	0	3	511	4	512	5.73e-279	766
BUA87_RS24285	iYO844.BSU06530	62.6	417	155	1	1	416	1	417	1.87e-185	521
BUA87_RS24290	iIT341.HP0313	27.1	291	200	7	22	306	15	299	2.23e-21	94.4
BUA87_RS24315	iAF692.Mbar_A0675	27.7	220	146	7	3	212	12	228	1.96e-12	64.3
BUA87_RS24325	iYS854.USA300HOU_RS10340	60.6	660	257	2	9	668	7	663	1.81e-278	777
BUA87_RS24340	iYO844.BSU37780	73.1	513	138	0	1	513	1	513	1.17e-275	758
BUA87_RS24345	iCN900.CD630_36320	27.8	176	119	4	4	179	2	169	5.12e-13	63.5
BUA87_RS24350	iYO844.BSU32750	50.9	328	158	1	1	325	1	328	1.28e-112	330
BUA87_RS24350	iSbBS512_1146.SbBS512_E0193	50.5	327	157	1	1	322	1	327	1.91e-107	317
BUA87_RS24350	iSDY_1059.SDY_0218	50.5	327	157	1	1	322	1	327	1.91e-107	317
BUA87_RS24350	iSSON_1240.SSON_0213	50.5	327	157	1	1	322	1	327	1.91e-107	317
BUA87_RS24350	iML1515.b0199	50.2	327	158	1	1	322	1	327	2.71e-107	317
BUA87_RS24350	STM_v1_0.STM0247	50.2	327	158	1	1	322	1	327	2.71e-107	317
BUA87_RS24350	iYL1228.KPN_00213	49.8	327	159	1	1	322	1	327	1.09e-106	315
BUA87_RS24350	iSF_1195.SF0190	50.2	327	158	1	1	322	1	327	1.09e-106	315
BUA87_RS24350	iPC815.YPO1073	49.8	319	155	1	1	314	1	319	1.25e-105	312
BUA87_RS24350	iJN1463.PP_0114	50.0	316	153	3	1	313	1	314	5.81e-102	303
BUA87_RS24350	iYS854.USA300HOU_RS02325	50.8	305	144	2	1	300	1	304	1.14e-100	300
BUA87_RS24350	iIT341.HP1576	45.8	325	165	4	1	325	2	315	2.92e-100	298
BUA87_RS24355	iYS854.USA300HOU_RS02330	49.3	209	106	0	11	219	10	218	2.35e-58	183
BUA87_RS24355	iCN718.ABAYE_RS07235	48.1	210	109	0	6	215	20	229	3.11e-56	178
BUA87_RS24355	iJN1463.PP_0113	43.8	210	114	1	2	211	9	214	1.64e-51	166
BUA87_RS24360	iYS854.USA300HOU_RS02335	50.2	283	131	2	1	282	1	274	8.01e-90	268
BUA87_RS24375	iMM904.YDL100C	26.6	335	210	8	5	313	21	345	1.04e-22	97.8
BUA87_RS24390	iYS854.USA300HOU_RS10325	44.2	95	53	0	1	95	1	95	8.99e-23	84.0
BUA87_RS24390	iAF987.Gmet_0076	43.6	94	53	0	3	96	2	95	5.99e-20	76.6
BUA87_RS24395	iYS854.USA300HOU_RS10320	62.0	481	179	3	1	479	1	479	2.11e-206	580
BUA87_RS24395	iNF517.LLMG_RS00935	60.0	482	191	2	1	482	1	480	7.99e-197	555
BUA87_RS24395	iAF987.Gmet_0075	56.5	485	211	0	1	485	1	485	5.11e-195	551
BUA87_RS24395	iSynCJ816.SGL_RS07160	55.9	476	208	2	11	485	7	481	4.88e-185	525
BUA87_RS24400	iYS854.USA300HOU_RS10315	77.1	475	109	0	1	475	1	475	1.03e-265	729
BUA87_RS24405	iYS854.USA300HOU_RS10305	51.4	294	143	0	1	294	1	294	6.70e-109	318
BUA87_RS24410	iYS854.USA300HOU_RS02915	28.6	227	154	4	7	232	4	223	2.06e-27	104
BUA87_RS24415	iYO844.BSU03900	65.4	422	146	0	23	444	15	436	2.91e-203	568
BUA87_RS24425	iJN1463.PP_0213	56.8	474	200	2	12	483	10	480	1.31e-193	547
BUA87_RS24425	iYL1228.KPN_00256	57.3	478	201	2	8	483	6	482	1.14e-192	545
BUA87_RS24425	iML1515.b2661	57.8	469	195	2	17	483	15	482	1.62e-192	544
BUA87_RS24425	iSSON_1240.SSON_2805	57.6	469	196	2	17	483	15	482	1.07e-190	540
BUA87_RS24425	STM_v1_0.STM2791	55.9	474	206	2	12	483	10	482	6.64e-187	530
BUA87_RS24425	iAF987.Gmet_3395	55.3	476	210	2	9	482	8	482	8.83e-183	520
BUA87_RS24425	iYO844.BSU03910	54.1	462	210	1	24	483	1	462	5.88e-178	506
BUA87_RS24425	iCN718.ABAYE_RS11770	52.8	479	219	3	8	482	6	481	1.98e-174	498
BUA87_RS24425	iCN718.ABAYE_RS14730	51.7	470	224	2	16	483	15	483	3.46e-172	493
BUA87_RS24430	iML1515.b1600	34.7	101	66	0	2	102	3	103	2.00e-12	58.5
BUA87_RS24430	iSbBS512_1146.SbBS512_E1786	34.7	101	66	0	2	102	3	103	2.00e-12	58.5
BUA87_RS24430	iSDY_1059.SDY_1553	34.7	101	66	0	2	102	3	103	2.00e-12	58.5
BUA87_RS24430	iSF_1195.SF1621	34.7	101	66	0	2	102	3	103	2.00e-12	58.5
BUA87_RS24430	iSSON_1240.SSON_1560	34.7	101	66	0	2	102	3	103	2.00e-12	58.5
BUA87_RS24430	iML1515.b0543	40.2	97	58	0	11	107	11	107	4.90e-11	54.7
