Pantoea_YR343_pacbio_PROKKA_00025	iJN1463.PP_2514	32.4	185	122	2	7	190	10	192	5.33e-25	98.2
Pantoea_YR343_pacbio_PROKKA_00027	iYO844.BSU27440	28.9	235	157	4	25	253	37	267	2.33e-25	101
Pantoea_YR343_pacbio_PROKKA_00027	iYS854.USA300HOU_RS09930	31.1	225	145	5	30	247	37	258	4.43e-23	97.8
Pantoea_YR343_pacbio_PROKKA_00028	iCN900.CD630_13860	30.0	207	141	2	29	231	9	215	1.21e-27	105
Pantoea_YR343_pacbio_PROKKA_00028	iYS854.USA300HOU_RS08570	29.8	188	127	3	47	229	25	212	5.10e-24	95.9
Pantoea_YR343_pacbio_PROKKA_00029	iCN900.CD630_13870	36.9	306	183	3	3	307	4	300	7.21e-58	189
Pantoea_YR343_pacbio_PROKKA_00033	iCN718.ABAYE_RS05270	46.0	389	204	3	4	392	5	387	3.61e-114	339
Pantoea_YR343_pacbio_PROKKA_00033	iHN637.CLJU_RS06550	40.1	392	233	2	4	395	3	392	2.07e-104	313
Pantoea_YR343_pacbio_PROKKA_00033	iSynCJ816.SGL_RS13785	40.1	392	225	2	4	395	3	384	9.12e-104	311
Pantoea_YR343_pacbio_PROKKA_00033	iYO844.BSU22370	41.7	393	223	2	3	395	2	388	2.07e-103	311
Pantoea_YR343_pacbio_PROKKA_00036	STM_v1_0.STM1511	38.4	250	133	6	10	244	4	247	4.24e-42	143
Pantoea_YR343_pacbio_PROKKA_00036	iYL1228.KPN_01590	36.9	252	138	6	10	246	4	249	9.54e-41	140
Pantoea_YR343_pacbio_PROKKA_00036	iSbBS512_1146.SbBS512_E1701	37.2	250	136	6	10	244	4	247	7.27e-40	137
Pantoea_YR343_pacbio_PROKKA_00036	iSDY_1059.SDY_1586	37.6	250	135	6	10	244	4	247	7.27e-40	137
Pantoea_YR343_pacbio_PROKKA_00036	iSF_1195.SF1556	37.2	250	136	6	10	244	4	247	7.27e-40	137
Pantoea_YR343_pacbio_PROKKA_00036	iML1515.b1539	37.2	250	136	6	10	244	4	247	1.02e-39	137
Pantoea_YR343_pacbio_PROKKA_00036	iSSON_1240.SSON_1589	37.2	250	136	6	10	244	4	247	1.02e-39	137
Pantoea_YR343_pacbio_PROKKA_00037	iJN1463.PP_1070	39.4	188	110	1	24	207	32	219	1.95e-37	130
Pantoea_YR343_pacbio_PROKKA_00038	iYS854.USA300HOU_RS09930	36.1	216	134	2	10	225	270	481	1.95e-34	128
Pantoea_YR343_pacbio_PROKKA_00038	iNF517.LLMG_RS09715	38.1	202	118	3	27	222	510	710	5.60e-32	123
Pantoea_YR343_pacbio_PROKKA_00038	iYO844.BSU27460	34.8	198	126	2	27	222	18	214	9.14e-33	118
Pantoea_YR343_pacbio_PROKKA_00038	iJN1463.PP_1299	32.4	222	144	3	5	222	137	356	7.37e-31	117
Pantoea_YR343_pacbio_PROKKA_00039	iYL1228.KPN_00678	60.3	239	95	0	4	242	1	239	1.10e-97	285
Pantoea_YR343_pacbio_PROKKA_00039	iYO844.BSU27430	58.7	242	100	0	4	245	1	242	5.34e-96	280
Pantoea_YR343_pacbio_PROKKA_00039	iML1515.b0652	59.4	239	97	0	4	242	1	239	1.71e-94	276
Pantoea_YR343_pacbio_PROKKA_00039	iJN1463.PP_1068	60.2	244	95	1	4	245	13	256	2.82e-94	276
Pantoea_YR343_pacbio_PROKKA_00039	iSF_1195.SF0629	59.4	239	97	0	4	242	1	239	1.71e-94	276
Pantoea_YR343_pacbio_PROKKA_00039	iSSON_1240.SSON_0606	59.4	239	97	0	4	242	1	239	1.71e-94	276
Pantoea_YR343_pacbio_PROKKA_00039	iPC815.YPO2612	57.7	239	101	0	4	242	2	240	2.36e-92	271
Pantoea_YR343_pacbio_PROKKA_00039	iCN718.ABAYE_RS10970	56.1	244	105	1	3	244	2	245	2.13e-89	264
Pantoea_YR343_pacbio_PROKKA_00039	iJN1463.PP_1300	53.9	243	110	1	2	242	10	252	8.83e-88	260
Pantoea_YR343_pacbio_PROKKA_00039	iJN1463.PP_3597	54.4	239	109	0	4	242	20	258	1.07e-87	260
Pantoea_YR343_pacbio_PROKKA_00039	iYS854.USA300HOU_RS09925	54.2	238	109	0	3	240	2	239	8.43e-88	259
Pantoea_YR343_pacbio_PROKKA_00039	iSynCJ816.SGL_RS08035	53.5	245	111	1	3	244	7	251	4.74e-87	258
Pantoea_YR343_pacbio_PROKKA_00041	iAF692.Mbar_A1138	30.9	149	93	3	17	165	4	142	1.33e-10	61.6
Pantoea_YR343_pacbio_PROKKA_00041	iAF987.Gmet_2352	27.4	241	125	10	42	276	31	227	5.81e-09	56.6
Pantoea_YR343_pacbio_PROKKA_00042	iYO844.BSU39720	26.7	296	199	7	8	302	11	289	8.94e-25	100
Pantoea_YR343_pacbio_PROKKA_00042	iYL1228.KPN_04677	26.9	308	206	9	3	306	6	298	1.28e-24	100
Pantoea_YR343_pacbio_PROKKA_00044	iCHOv1.100753544	29.1	330	198	5	19	343	2	300	3.70e-36	132
Pantoea_YR343_pacbio_PROKKA_00046	iLJ478.TM0114	27.7	202	133	4	142	334	112	309	2.05e-14	72.8
Pantoea_YR343_pacbio_PROKKA_00047	iML1515.b2989	75.7	288	69	1	1	288	1	287	2.86e-161	449
Pantoea_YR343_pacbio_PROKKA_00050	iYO844.BSU35680	25.0	224	158	7	8	226	11	229	3.72e-11	63.5
Pantoea_YR343_pacbio_PROKKA_00050	iSbBS512_1146.SbBS512_E4050	29.9	97	65	1	7	103	8	101	4.85e-10	59.3
Pantoea_YR343_pacbio_PROKKA_00050	iSSON_1240.SSON_3782	29.9	97	65	1	7	103	8	101	4.85e-10	59.3
Pantoea_YR343_pacbio_PROKKA_00051	iML1515.b3622	23.4	406	283	12	9	402	19	408	1.96e-19	89.4
