Ga0066743_0004	iAF987.Gmet_1293	32.6	304	165	10	9	306	4	273	2.72e-24	102
Ga0066743_0006	iJN1463.PP_1904	52.1	332	152	2	8	333	18	348	9.85e-104	308
Ga0066743_0007	iJN1463.PP_4670	29.0	145	91	3	181	316	251	392	4.01e-07	50.8
Ga0066743_0007	iAF987.Gmet_1706	26.5	189	123	6	134	313	108	289	1.82e-06	48.5
Ga0066743_0009	iJN1463.PP_1494	51.6	314	151	1	22	335	20	332	8.60e-111	326
Ga0066743_0010	iAF987.Gmet_0069	32.3	96	54	3	35	127	37	124	2.70e-04	42.0
Ga0066743_0011	iAF987.Gmet_0069	38.1	105	63	2	633	735	3	107	1.55e-12	68.9
Ga0066743_0016	iAF987.Gmet_0700	26.8	142	80	3	141	282	164	281	7.19e-04	42.4
Ga0066743_0017	iJN1463.PP_1088	80.4	403	75	3	1	403	1	399	2.03e-236	649
Ga0066743_0018	iCN718.ABAYE_RS08200	54.5	297	133	1	7	301	3	299	1.74e-116	337
Ga0066743_0018	iJN1463.PP_1079	53.0	296	137	1	8	301	4	299	3.81e-108	316
Ga0066743_0020	iPC815.YPO0365	37.5	301	171	7	9	297	43	338	1.94e-51	172
Ga0066743_0020	iML1515.b4161	37.7	300	171	7	9	297	44	338	2.11e-50	169
Ga0066743_0020	iSbBS512_1146.SbBS512_E4693	37.3	300	172	7	9	297	44	338	2.97e-50	169
Ga0066743_0020	iSDY_1059.SDY_4431	37.3	300	172	7	9	297	31	325	2.16e-50	169
Ga0066743_0020	iSSON_1240.SSON_4346	37.3	300	172	7	9	297	31	325	2.16e-50	169
Ga0066743_0020	iSF_1195.SF4320	37.3	300	172	7	9	297	55	349	7.66e-50	168
Ga0066743_0020	STM_v1_0.STM4349	35.6	303	173	8	9	297	52	346	5.93e-48	163
Ga0066743_0020	iYL1228.KPN_04558	36.1	302	174	8	9	297	44	339	1.46e-47	162
Ga0066743_0020	iJN1463.PP_4903	38.0	284	168	4	20	300	65	343	1.62e-47	162
Ga0066743_0026	iYS854.USA300HOU_RS05515	44.7	430	230	4	17	438	16	445	4.69e-113	339
Ga0066743_0030	iJN1463.PP_1689	28.5	487	263	11	1	472	5	421	3.03e-50	176
