Rhizobium_CF142_pacbio_PROKKA_00014	iCHOv1.100682535	39.1	230	138	2	510	738	391	619	2.49e-37	150
Rhizobium_CF142_pacbio_PROKKA_00014	iMM1415.18670	37.9	232	142	2	508	738	386	616	7.33e-36	145
Rhizobium_CF142_pacbio_PROKKA_00014	iSDY_1059.SDY_1025	26.2	458	320	8	292	739	741	1190	1.18e-34	142
Rhizobium_CF142_pacbio_PROKKA_00014	STM_v1_0.STM2774	25.2	445	319	5	303	739	755	1193	7.91e-33	136
Rhizobium_CF142_pacbio_PROKKA_00019	iAF987.Gmet_1431	57.8	306	128	1	24	329	3	307	1.38e-127	367
Rhizobium_CF142_pacbio_PROKKA_00019	iSynCJ816.SGL_RS09825	55.7	305	133	2	24	328	3	305	5.36e-119	345
Rhizobium_CF142_pacbio_PROKKA_00019	iCHOv1.100763471	49.5	321	159	2	6	326	35	352	2.36e-112	331
Rhizobium_CF142_pacbio_PROKKA_00019	iMM1415.67883	49.5	321	159	2	6	326	74	391	8.20e-112	331
Rhizobium_CF142_pacbio_PROKKA_00020	iAF987.Gmet_1486	48.6	313	161	0	5	317	3	315	7.84e-98	291
Rhizobium_CF142_pacbio_PROKKA_00020	iJN1463.PP_3129	49.0	312	154	2	6	317	4	310	8.75e-95	283
Rhizobium_CF142_pacbio_PROKKA_00020	iSynCJ816.SGL_RS08980	47.8	312	161	1	5	314	7	318	1.96e-92	278
Rhizobium_CF142_pacbio_PROKKA_00020	iAF987.Gmet_2329	46.5	314	167	1	5	317	3	316	3.80e-92	277
Rhizobium_CF142_pacbio_PROKKA_00024	iYO844.BSU06970	30.2	397	267	6	23	415	22	412	1.26e-57	194
Rhizobium_CF142_pacbio_PROKKA_00025	iPC815.YPO3908	28.7	129	87	3	240	364	167	294	5.79e-05	44.3
Rhizobium_CF142_pacbio_PROKKA_00027	iEK1008.Rv2996c	31.0	294	194	7	30	321	20	306	5.82e-31	122
Rhizobium_CF142_pacbio_PROKKA_00027	iSynCJ816.SGL_RS08600	31.3	281	179	5	51	322	30	305	1.03e-27	112
