Sphingobium_AP49_pacbio_PROKKA_00006	iYO844.BSU35600	23.2	280	213	1	63	340	54	333	3.77e-17	83.6
Sphingobium_AP49_pacbio_PROKKA_00007	iYS854.USA300HOU_RS02065	34.0	106	60	3	21	122	106	205	4.70e-07	47.4
Sphingobium_AP49_pacbio_PROKKA_00007	iPC815.YPO3577	36.6	82	49	3	42	122	245	324	1.07e-06	46.2
Sphingobium_AP49_pacbio_PROKKA_00007	iHN637.CLJU_RS18305	28.3	106	68	3	21	124	104	203	5.46e-06	44.3
Sphingobium_AP49_pacbio_PROKKA_00007	iJN1463.PP_1806	32.6	92	60	2	29	119	222	312	1.23e-05	43.1
Sphingobium_AP49_pacbio_PROKKA_00009	iAF987.Gmet_0769	38.0	108	67	0	17	124	13	120	2.40e-15	67.4
Sphingobium_AP49_pacbio_PROKKA_00013	iSynCJ816.SGL_RS09640	34.1	217	131	5	65	269	79	295	4.36e-27	106
Sphingobium_AP49_pacbio_PROKKA_00013	iIT341.HP0381	31.4	274	176	4	1	268	1	268	1.10e-24	99.4
Sphingobium_AP49_pacbio_PROKKA_00015	iSbBS512_1146.SbBS512_E2889	44.8	415	211	5	10	413	8	415	1.40e-111	333
Sphingobium_AP49_pacbio_PROKKA_00015	iSF_1195.SF2560	44.1	415	214	4	10	413	8	415	3.18e-110	330
Sphingobium_AP49_pacbio_PROKKA_00015	iSSON_1240.SSON_2596	44.3	415	213	5	10	413	8	415	4.49e-110	330
Sphingobium_AP49_pacbio_PROKKA_00015	STM_v1_0.STM2522	44.6	415	212	5	10	413	8	415	6.36e-110	329
Sphingobium_AP49_pacbio_PROKKA_00015	iSynCJ816.SGL_RS13330	44.7	416	220	5	10	420	7	417	1.04e-108	327
Sphingobium_AP49_pacbio_PROKKA_00015	iSDY_1059.SDY_2710	44.1	415	214	5	10	413	8	415	7.20e-109	327
Sphingobium_AP49_pacbio_PROKKA_00015	iYL1228.KPN_02844	43.2	405	212	5	15	408	3	400	3.45e-104	314
Sphingobium_AP49_pacbio_PROKKA_00015	iPC815.YPO2878	43.8	409	216	5	10	409	8	411	1.06e-102	311
Sphingobium_AP49_pacbio_PROKKA_00015	iJN1463.PP_0854	43.0	416	220	6	10	413	8	418	1.39e-101	308
Sphingobium_AP49_pacbio_PROKKA_00015	iCN718.ABAYE_RS16235	41.3	421	225	6	10	414	7	421	9.12e-100	303
Sphingobium_AP49_pacbio_PROKKA_00015	iYS854.USA300HOU_RS08680	39.8	415	234	6	11	414	6	415	5.36e-99	301
Sphingobium_AP49_pacbio_PROKKA_00017	iJN1463.PP_0538	52.9	174	82	0	1	174	1	174	2.29e-65	197
Sphingobium_AP49_pacbio_PROKKA_00017	iCN718.ABAYE_RS18235	55.0	171	77	0	1	171	1	171	3.25e-65	197
Sphingobium_AP49_pacbio_PROKKA_00017	iSF_1195.SF4264	51.2	172	84	0	1	172	1	172	2.43e-60	185
Sphingobium_AP49_pacbio_PROKKA_00017	iML1515.b4226	50.6	172	85	0	1	172	1	172	9.83e-60	183
Sphingobium_AP49_pacbio_PROKKA_00017	iYL1228.KPN_04621	50.6	172	85	0	1	172	1	172	9.83e-60	183
Sphingobium_AP49_pacbio_PROKKA_00017	iSbBS512_1146.SbBS512_E4858	50.6	172	85	0	1	172	1	172	9.83e-60	183
Sphingobium_AP49_pacbio_PROKKA_00017	iSDY_1059.SDY_4462	50.6	172	85	0	1	172	1	172	9.83e-60	183
Sphingobium_AP49_pacbio_PROKKA_00017	iSSON_1240.SSON_4408	50.6	172	85	0	1	172	1	172	9.83e-60	183
Sphingobium_AP49_pacbio_PROKKA_00017	STM_v1_0.STM4414	48.8	172	88	0	1	172	1	172	3.24e-58	179
Sphingobium_AP49_pacbio_PROKKA_00017	iPC815.YPO3521	48.8	172	88	0	1	172	1	172	8.94e-58	178
Sphingobium_AP49_pacbio_PROKKA_00018	iCN900.CD630_36640	27.7	325	221	8	140	456	65	383	7.42e-27	111
Sphingobium_AP49_pacbio_PROKKA_00029	iJN1463.PP_1308	37.9	406	230	5	41	444	11	396	1.65e-81	256
Sphingobium_AP49_pacbio_PROKKA_00029	iAF692.Mbar_A3023	37.1	412	237	6	36	445	3	394	1.10e-77	246
Sphingobium_AP49_pacbio_PROKKA_00030	iEK1008.Rv2996c	32.1	312	201	5	6	309	4	312	6.60e-32	124
Sphingobium_AP49_pacbio_PROKKA_00030	iJN1463.PP_3376	33.3	258	165	4	53	303	55	312	7.61e-31	117
Sphingobium_AP49_pacbio_PROKKA_00030	iJN1463.PP_0762	31.4	299	188	5	19	304	22	316	1.08e-30	117
Sphingobium_AP49_pacbio_PROKKA_00030	iSynCJ816.SGL_RS08600	28.9	270	179	3	40	297	30	298	2.60e-29	116
Sphingobium_AP49_pacbio_PROKKA_00030	iEK1008.Rv0728c	36.1	244	141	5	65	300	74	310	1.66e-29	114
Sphingobium_AP49_pacbio_PROKKA_00030	iAF987.Gmet_2378	29.9	291	189	5	29	309	29	314	3.45e-28	113
Sphingobium_AP49_pacbio_PROKKA_00030	iAF692.Mbar_A1431	27.2	283	202	2	30	309	28	309	7.95e-28	112
Sphingobium_AP49_pacbio_PROKKA_00033	iJN1463.PP_0959	31.1	251	156	2	108	357	21	255	2.94e-25	102
Sphingobium_AP49_pacbio_PROKKA_00034	iJN1463.PP_0958	39.3	242	143	4	23	263	8	246	3.13e-49	164
Sphingobium_AP49_pacbio_PROKKA_00037	iJN1463.PP_2017	48.9	882	426	9	16	872	3	884	1.91e-280	799
Sphingobium_AP49_pacbio_PROKKA_00037	iPC815.YPO1414	46.8	862	444	5	24	872	10	869	3.41e-264	757
Sphingobium_AP49_pacbio_PROKKA_00037	iYL1228.KPN_00968	46.3	863	447	5	24	872	10	870	9.66e-264	756
Sphingobium_AP49_pacbio_PROKKA_00037	STM_v1_0.STM1057	46.1	865	445	5	24	872	10	869	1.32e-263	755
Sphingobium_AP49_pacbio_PROKKA_00037	iSbBS512_1146.SbBS512_E2386	46.1	865	445	5	24	872	10	869	1.87e-263	755
Sphingobium_AP49_pacbio_PROKKA_00037	iSSON_1240.SSON_0935	46.0	865	446	5	24	872	10	869	7.51e-263	753
Sphingobium_AP49_pacbio_PROKKA_00037	iML1515.b0932	46.0	865	446	5	24	872	10	869	2.13e-262	752
Sphingobium_AP49_pacbio_PROKKA_00037	iSDY_1059.SDY_2325	45.9	865	447	5	24	872	10	869	6.04e-262	751
Sphingobium_AP49_pacbio_PROKKA_00037	iSF_1195.SF0929	45.8	866	447	5	24	872	10	870	2.50e-261	749
Sphingobium_AP49_pacbio_PROKKA_00041	iSynCJ816.SGL_RS13580	38.7	106	63	2	308	412	292	396	2.34e-06	50.1
Sphingobium_AP49_pacbio_PROKKA_00045	iJN1463.PP_0072	46.8	316	163	3	6	316	10	325	1.00e-83	255
Sphingobium_AP49_pacbio_PROKKA_00048	iCN900.CD630_02510	28.8	219	134	5	154	360	145	353	8.21e-11	63.2
Sphingobium_AP49_pacbio_PROKKA_00050	iAF987.Gmet_0354	31.1	718	330	10	46	601	52	766	5.98e-88	293
Sphingobium_AP49_pacbio_PROKKA_00050	iSynCJ816.SGL_RS05320	35.9	555	312	14	53	569	177	725	1.90e-88	292
Sphingobium_AP49_pacbio_PROKKA_00050	iAF987.Gmet_1671	33.9	575	356	11	57	614	39	606	1.25e-79	266
Sphingobium_AP49_pacbio_PROKKA_00051	iSF_1195.SF1445	54.5	121	55	0	7	127	6	126	2.51e-44	141
Sphingobium_AP49_pacbio_PROKKA_00051	iYL1228.KPN_01198	54.9	113	51	0	15	127	14	126	5.06e-44	140
Sphingobium_AP49_pacbio_PROKKA_00051	iML1515.b1778	53.7	121	56	0	7	127	6	126	7.18e-44	140
Sphingobium_AP49_pacbio_PROKKA_00051	STM_v1_0.STM1291	53.7	121	56	0	7	127	16	136	9.72e-44	140
Sphingobium_AP49_pacbio_PROKKA_00051	iSSON_1240.SSON_1385	53.7	121	56	0	7	127	6	126	7.18e-44	140
Sphingobium_AP49_pacbio_PROKKA_00051	iPC815.YPO2158	56.1	114	50	0	14	127	13	126	2.05e-43	139
Sphingobium_AP49_pacbio_PROKKA_00051	iSDY_1059.SDY_1489	52.9	121	57	0	7	127	6	126	2.91e-43	138
Sphingobium_AP49_pacbio_PROKKA_00051	iEK1008.Rv2674	54.4	125	55	2	3	125	5	129	5.68e-43	137
Sphingobium_AP49_pacbio_PROKKA_00054	iJN1463.PP_4794	48.5	871	409	11	1	836	1	866	1.41e-289	820
Sphingobium_AP49_pacbio_PROKKA_00054	iCN718.ABAYE_RS16150	49.9	863	384	16	15	837	20	874	1.59e-274	782
Sphingobium_AP49_pacbio_PROKKA_00054	iSynCJ816.SGL_RS05615	47.8	870	411	13	5	837	5	868	1.84e-269	769
Sphingobium_AP49_pacbio_PROKKA_00054	iAF987.Gmet_2300	46.9	861	395	13	1	837	1	823	3.41e-266	759
Sphingobium_AP49_pacbio_PROKKA_00058	iNF517.LLMG_RS04935	42.7	103	58	1	1	102	1	103	2.80e-25	90.9
Sphingobium_AP49_pacbio_PROKKA_00059	iAF987.Gmet_2909	29.1	158	100	4	11	158	23	178	7.23e-06	45.1
Sphingobium_AP49_pacbio_PROKKA_00060	iCN900.CD630_26230	34.7	225	131	5	12	223	11	232	3.62e-31	114
Sphingobium_AP49_pacbio_PROKKA_00061	iJN1463.PP_4755	28.1	221	138	6	49	268	168	368	5.14e-08	56.6
Sphingobium_AP49_pacbio_PROKKA_00061	STM_v1_0.STM0364	28.9	180	111	5	28	196	25	198	1.29e-06	52.0
Sphingobium_AP49_pacbio_PROKKA_00061	STM_v1_0.STM4130	32.0	175	87	8	23	184	18	173	2.11e-06	51.2
Sphingobium_AP49_pacbio_PROKKA_00067	iIS312.TCDM_05651	37.6	141	84	2	42	180	98	236	1.10e-31	115
Sphingobium_AP49_pacbio_PROKKA_00070	iHN637.CLJU_RS19935	31.4	121	73	3	106	222	57	171	4.69e-08	50.8
Sphingobium_AP49_pacbio_PROKKA_00073	iCN900.CD630_30150	27.9	136	96	2	5	138	4	139	2.97e-10	55.1
Sphingobium_AP49_pacbio_PROKKA_00073	iCN900.CD630_22690	26.8	123	89	1	6	127	5	127	1.49e-09	55.1
Sphingobium_AP49_pacbio_PROKKA_00073	iNF517.LLMG_RS07900	26.1	134	98	1	2	134	1	134	6.90e-09	53.1
Sphingobium_AP49_pacbio_PROKKA_00073	iYO844.BSU12010	26.6	143	103	2	6	146	504	646	1.74e-08	52.0
Sphingobium_AP49_pacbio_PROKKA_00073	iYS854.USA300HOU_RS03780	26.8	142	103	1	6	146	5	146	3.21e-08	51.2
Sphingobium_AP49_pacbio_PROKKA_00073	iYO844.BSU14400	32.0	103	70	0	40	142	40	142	1.08e-07	49.7
Sphingobium_AP49_pacbio_PROKKA_00076	iJN1463.PP_0631	35.3	187	118	3	3	187	10	195	8.86e-24	93.2
Sphingobium_AP49_pacbio_PROKKA_00077	iSynCJ816.SGL_RS17415	39.1	284	155	8	1	270	4	283	5.82e-47	158
Sphingobium_AP49_pacbio_PROKKA_00078	iML1515.b3248	30.7	189	120	5	2	189	4	182	5.59e-13	64.3
Sphingobium_AP49_pacbio_PROKKA_00078	iJN1463.PP_0936	32.0	194	121	4	2	194	4	187	3.01e-11	59.7
Sphingobium_AP49_pacbio_PROKKA_00080	iPC815.YPO3734	43.8	322	174	5	29	344	22	342	2.80e-78	243
